revealSourceFrameIndex,observedSourceFrameIndex,ageFrames,finalObservation,cohortPixels,supportPixels,originalCorrespondenceBitExact,reason,enhancedMinusOriginal_signedMeanNits,enhancedMinusOriginal_meanAbsoluteNits,enhancedMinusOriginal_rmsNits,enhancedMinusOriginal_maximumAbsoluteNits,changeFromReveal_signedMeanNits,changeFromReveal_meanAbsoluteNits,changeFromReveal_rmsNits,changeFromReveal_maximumAbsoluteNits
10,47,37,True,10440,10440,True,,-22.593187396758978,23.645403855894116,60.33082288003893,825.374267578125,-5.544724733960109,9.282125283354336,31.134579940501816,445.0146484375
11,47,36,True,10440,10440,True,,-9.702359760650952,10.866470550309264,47.470210194495536,839.273193359375,-3.988799116311483,4.549751665159741,16.77335479660551,206.24346923828125
12,47,35,True,10440,10440,True,,-0.4821610462848254,1.1328700915759247,2.0596007505120686,19.49829387664795,-0.38693996068389935,0.6496959602962205,1.1902173522150228,9.995378494262695
13,47,34,True,10440,10440,True,,-0.7514852299886645,1.403857858454283,2.4202808439797825,20.209075927734375,-0.575824896772398,0.6908472979738642,1.0634224418877853,7.14183235168457
14,47,33,True,10440,10440,True,,-0.2939227358705696,0.9368888749892075,1.5977635290941032,9.007374286651611,-0.19628859145202857,0.3296708856772341,0.5394164126409158,3.8632287979125977
15,47,32,True,10440,10440,True,,-0.2838409379714598,0.9326012026266425,1.5823164978335138,9.11350679397583,-0.32282396604617436,0.36105672334003264,0.5364283274378367,2.7069931030273438
16,47,31,True,10440,10440,True,,-0.24953923488980204,0.940273394798182,1.5863390365947478,8.830485343933105,-0.3294878636683084,0.4247183418650737,0.6818301706607965,3.3134937286376953
17,47,30,True,10440,10440,True,,-10.027786911521607,11.001065043796753,19.783442209361837,108.90488052368164,-2.5940060169418198,4.047827473476929,7.37600777258781,53.11195373535156
18,47,29,True,10440,10440,True,,-12.994977404272344,13.732182351087777,21.661555962895466,102.80167770385742,-7.363230131376216,7.764483589906422,11.53258586991813,39.480072021484375
19,47,28,True,10440,10440,True,,-0.2442215875095639,0.9821332862836191,1.6223840808062604,8.837646007537842,-0.23551484311372994,0.3778042504613884,0.617443972098138,3.639770030975342
20,47,27,True,10440,10440,True,,-19.25493595235497,20.09970836739126,116.54281260957137,1925.6840209960938,-5.011194615814202,7.239658106602538,41.898423060647495,665.3016357421875
21,47,26,True,10440,10440,True,,-76.29108409372326,77.08476415829945,221.73030211733698,1930.3283081054688,-10.88369379998167,14.243149434762744,45.60411012430469,600.4334716796875
22,47,25,True,10440,10440,True,,-34.89027733259464,35.78401424365825,156.08099488798317,1934.9495849609375,-8.958624102102918,9.479552861364942,42.27819579757191,562.5927734375
23,47,24,True,10440,10440,True,,-0.2129004026909441,0.9215130435876158,1.5368955753311102,8.91417932510376,-0.3669057834860161,0.44782570137488886,0.6678539592682867,3.3211097717285156
24,47,23,True,10440,10440,True,,-0.19560113500894105,0.9189516465592353,1.5351894079341863,8.739829063415527,-0.3216844590307043,0.4135085280066401,0.628526192640359,3.897852897644043
