sampleKind,sourceFrameIndex,previousSourceFrameIndex,ptsValue,ptsTimescale,durationValue,durationTimescale,phase,metric,controlHistoryReset,grainHistoryReset,componentCount,sumNits,sumAbsoluteNits,sumSquaredNits2,signedMeanNits,meanAbsoluteNits,rmsNits,maximumAbsoluteNits,signedValueAtMaximumNits,maximumSourceFrameIndex,maximumX,maximumY,maximumChannel
frame,38,,38,30,1,30,returnedInput,D,False,False,691200,-7706.315277789719,198952.46214509103,2670999.4710715925,-0.011149182982913368,0.2878363167608377,1.9657805615707493,148.260986328125,-148.260986328125,38,453,231,B
adjacent,38,37,38,30,1,30,returnedInterior,deltaG,False,False,691200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0,0,R
adjacent,38,37,38,30,1,30,returnedInterior,deltaQ,False,False,691200,-312549.7969544446,356191.0320390845,19648642.604280986,-0.45218431272344417,0.5153226736676569,5.331684126016795,263.027099609375,-263.027099609375,38,476,231,B
adjacent,38,37,38,30,1,30,returnedInterior,deltaD,False,False,691200,-312549.7969544446,356191.0320390845,19648642.604280986,-0.45218431272344417,0.5153226736676569,5.331684126016795,263.027099609375,-263.027099609375,38,476,231,B
frame,39,,39,30,1,30,returnedInput,C,False,False,691200,-2630591.7327875393,3227982.994102706,1150934541.6574328,-3.8058329467412317,4.670114285449517,40.80594570579394,1691.6585083007812,-1691.6585083007812,39,452,232,B
frame,39,,39,30,1,30,returnedInput,R,False,False,691200,-2401648.711662789,2980607.8725938397,972649818.5252177,-3.474607511086211,4.31222203789618,37.51253298523304,1675.689208984375,-1675.689208984375,39,447,226,B
frame,39,,39,30,1,30,returnedInput,G,False,False,691200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0,0,R
frame,39,,39,30,1,30,returnedInput,Q,False,False,691200,228943.02112475038,288828.4874008,9335059.278266085,0.3312254356550208,0.4178652884849537,3.6749943464671504,167.761962890625,167.761962890625,39,468,198,B
frame,39,,39,30,1,30,returnedInput,D,False,False,691200,228943.02112475038,288828.4874008,9335059.278266085,0.3312254356550208,0.4178652884849537,3.6749943464671504,167.761962890625,167.761962890625,39,468,198,B
adjacent,39,38,39,30,1,30,returnedInterior,deltaG,False,False,691200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0,0,R
adjacent,39,38,39,30,1,30,returnedInterior,deltaQ,False,False,691200,236649.3364025401,310526.72312174644,18598353.338317804,0.34237461863793417,0.44925741192382296,5.187228537397079,255.56640625,255.56640625,39,453,231,B
adjacent,39,38,39,30,1,30,returnedInterior,deltaD,False,False,691200,236649.3364025401,310526.72312174644,18598353.338317804,0.34237461863793417,0.44925741192382296,5.187228537397079,255.56640625,255.56640625,39,453,231,B
frame,40,,40,30,1,30,returnedInput,C,False,False,691200,-2533733.176652621,3108532.506766747,1073984591.5529046,-3.665701933814556,4.497298186873188,39.418233752046,1680.0435180664062,-1680.0435180664062,40,447,226,B
frame,40,,40,30,1,30,returnedInput,R,False,False,691200,-2645150.316890265,3228150.2224974884,1186118947.327921,-3.8268957130935544,4.67035622467808,41.42497519165842,1704.8722534179688,-1704.8722534179688,40,447,226,B
frame,40,,40,30,1,30,returnedInput,G,False,False,691200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,R
frame,40,,40,30,1,30,returnedInput,Q,False,False,691200,-111417.14023764385,218591.26459608087,4456458.070514072,-0.1611937792789986,0.3162489360475707,2.539177421334887,125.3787841796875,-125.3787841796875,40,468,213,B
frame,40,,40,30,1,30,returnedInput,D,False,False,691200,-111417.14023764385,218591.26459608087,4456458.070514072,-0.1611937792789986,0.3162489360475707,2.539177421334887,125.3787841796875,-125.3787841796875,40,468,213,B
adjacent,40,39,40,30,1,30,returnedInterior,deltaG,False,False,691200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,R
adjacent,40,39,40,30,1,30,returnedInterior,deltaQ,False,False,691200,-340360.1613623942,398372.39079762576,23723684.85336563,-0.4924192149340194,0.5763489450197132,5.858537422032514,235.7342529296875,-235.7342529296875,40,458,198,B
adjacent,40,39,40,30,1,30,returnedInterior,deltaD,False,False,691200,-340360.1613623942,398372.39079762576,23723684.85336563,-0.4924192149340194,0.5763489450197132,5.858537422032514,235.7342529296875,-235.7342529296875,40,458,198,B
frame,41,,41,30,1,30,returnedInput,C,False,False,691200,-2615839.862074796,3219634.6225647368,1120319672.0478115,-3.784490541196175,4.658036201627223,40.2595685379944,1702.630126953125,-1702.630126953125,41,447,226,B
frame,41,,41,30,1,30,returnedInput,R,False,False,691200,-2517374.106597091,3054165.691908921,1024747261.5451722,-3.642034297738847,4.418642494081194,38.50405938392792,1675.0732421875,-1675.0732421875,41,447,226,B
frame,41,,41,30,1,30,returnedInput,G,False,False,691200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,0,0,R
frame,41,,41,30,1,30,returnedInput,Q,False,False,691200,98465.7554777048,205578.94223822677,3280382.9214934544,0.14245624345732755,0.297423238191879,2.1785142564570457,107.2403564453125,107.2403564453125,41,478,228,B
frame,41,,41,30,1,30,returnedInput,D,False,False,691200,98465.7554777048,205578.94223822677,3280382.9214934544,0.14245624345732755,0.297423238191879,2.1785142564570457,107.2403564453125,107.2403564453125,41,478,228,B
adjacent,41,40,41,30,1,30,returnedInterior,deltaG,False,False,691200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,0,0,R
adjacent,41,40,41,30,1,30,returnedInterior,deltaQ,False,False,691200,209882.89571534866,343372.10700282897,13249131.999030745,0.3036500227363262,0.49677677517770397,4.3781622168149354,193.9052734375,193.9052734375,41,456,216,B
adjacent,41,40,41,30,1,30,returnedInterior,deltaD,False,False,691200,209882.89571534866,343372.10700282897,13249131.999030745,0.3036500227363262,0.49677677517770397,4.3781622168149354,193.9052734375,193.9052734375,41,456,216,B
frame,42,,42,30,1,30,returnedInput,C,False,False,691200,-2699323.4504775107,3278972.747376114,1202252789.7110271,-3.905271195713991,4.743884183125165,41.70575926037918,1706.2025756835938,-1706.2025756835938,42,447,226,B
frame,42,,42,30,1,30,returnedInput,R,False,False,691200,-2590772.640207525,3133646.2807786423,1118115521.6355608,-3.748224305855794,4.533631771959842,40.21994510000908,1694.0675659179688,-1694.0675659179688,42,447,226,B
frame,42,,42,30,1,30,returnedInput,G,False,False,691200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0,0,R
frame,42,,42,30,1,30,returnedInput,Q,False,False,691200,108550.81026998581,178597.61935446737,2607775.3067459753,0.15704688985819706,0.25838775948273635,1.9423756256456666,94.9124755859375,94.9124755859375,42,481,216,B
frame,42,,42,30,1,30,returnedInput,D,False,False,691200,108550.81026998581,178597.61935446737,2607775.3067459753,0.15704688985819706,0.25838775948273635,1.9423756256456666,94.9124755859375,94.9124755859375,42,481,216,B
adjacent,42,41,42,30,1,30,returnedInterior,deltaG,False,False,691200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0,0,R
adjacent,42,41,42,30,1,30,returnedInterior,deltaQ,False,False,691200,10085.054792281007,142474.4508385847,1532951.011352151,0.014590646400869513,0.20612623095860053,1.489231704492142,91.4765625,-91.4765625,42,478,206,B
adjacent,42,41,42,30,1,30,returnedInterior,deltaD,False,False,691200,10085.054792281007,142474.4508385847,1532951.011352151,0.014590646400869513,0.20612623095860053,1.489231704492142,91.4765625,-91.4765625,42,478,206,B
frame,43,,43,30,1,30,returnedInput,C,False,False,691200,-2761036.412754573,3335060.716207184,1239044016.127657,-3.9945549953046484,4.82502997136456,42.339088357715816,1694.872314453125,-1694.872314453125,43,447,226,B
frame,43,,43,30,1,30,returnedInput,R,False,False,691200,-2624663.1304082545,3216690.838431147,1176903386.0740266,-3.797255686354535,4.653777254674692,41.26373554413333,1689.1224975585938,-1689.1224975585938,43,452,232,B
frame,43,,43,30,1,30,returnedInput,G,False,False,691200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,0,0,R
frame,43,,43,30,1,30,returnedInput,Q,False,False,691200,136373.28234631848,176834.02960259188,2068589.9431761208,0.19729930895011352,0.25583626967967577,1.7299571248735148,91.8997802734375,91.8997802734375,43,450,223,B
frame,43,,43,30,1,30,returnedInput,D,False,False,691200,136373.28234631848,176834.02960259188,2068589.9431761208,0.19729930895011352,0.25583626967967577,1.7299571248735148,91.8997802734375,91.8997802734375,43,450,223,B
adjacent,43,42,43,30,1,30,returnedInterior,deltaG,False,False,691200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,0,0,R
adjacent,43,42,43,30,1,30,returnedInterior,deltaQ,False,False,691200,27822.472076332662,159358.65283859195,2273127.970635204,0.040252419091916465,0.23055360653731474,1.8134687587597673,122.364013671875,-122.364013671875,43,456,199,B
adjacent,43,42,43,30,1,30,returnedInterior,deltaD,False,False,691200,27822.472076332662,159358.65283859195,2273127.970635204,0.040252419091916465,0.23055360653731474,1.8134687587597673,122.364013671875,-122.364013671875,43,456,199,B
frame,44,,44,30,1,30,returnedInput,C,False,False,691200,-2642788.5582665135,3215006.9301488926,1118499507.1801665,-3.823478816936507,4.651341044775597,40.22685071553357,1706.507080078125,-1706.507080078125,44,447,226,B
frame,44,,44,30,1,30,returnedInput,R,False,False,691200,-2514542.228252953,3074277.0140938815,1017003817.3219995,-3.637937251523369,4.447738735668231,38.35830665465585,1676.1917114257812,-1676.1917114257812,44,447,226,B
frame,44,,44,30,1,30,returnedInput,G,False,False,691200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0,0,R
frame,44,,44,30,1,30,returnedInput,Q,False,False,691200,128246.3300135606,192522.193624062,3877843.8984759054,0.18554156541313743,0.2785332662385156,2.368608571731944,113.923828125,113.923828125,44,471,230,B
frame,44,,44,30,1,30,returnedInput,D,False,False,691200,128246.3300135606,192522.193624062,3877843.8984759054,0.18554156541313743,0.2785332662385156,2.368608571731944,113.923828125,113.923828125,44,471,230,B
adjacent,44,43,44,30,1,30,returnedInterior,deltaG,False,False,691200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0,0,R
adjacent,44,43,44,30,1,30,returnedInterior,deltaQ,False,False,691200,-8126.952332757879,169523.66711421264,2611704.4165212414,-0.011757743536976098,0.24525993506107152,1.9438383541463542,137.1561279296875,137.1561279296875,44,471,230,B
adjacent,44,43,44,30,1,30,returnedInterior,deltaD,False,False,691200,-8126.952332757879,169523.66711421264,2611704.4165212414,-0.011757743536976098,0.24525993506107152,1.9438383541463542,137.1561279296875,137.1561279296875,44,471,230,B
frame,45,,45,30,1,30,returnedInput,C,False,False,691200,-2549847.0051004454,3102975.291817443,1064874230.1189116,-3.689014764323561,4.489258234689587,39.25068983306039,1676.5850219726562,-1676.5850219726562,45,447,226,B
frame,45,,45,30,1,30,returnedInput,R,False,False,691200,-2779733.8424763717,3344169.9779836573,1336927673.5399206,-4.02160567487901,4.838208880184689,43.97968270296888,1717.5260620117188,-1717.5260620117188,45,447,226,B
frame,45,,45,30,1,30,returnedInput,G,False,False,691200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0,0,R
frame,45,,45,30,1,30,returnedInput,Q,False,False,691200,-229886.83737592632,297614.7166810795,18732429.5485028,-0.332590910555449,0.43057684705017285,5.205892420874462,212.7244873046875,-212.7244873046875,45,463,198,B
frame,45,,45,30,1,30,returnedInput,D,False,False,691200,-229886.83737592632,297614.7166810795,18732429.5485028,-0.332590910555449,0.43057684705017285,5.205892420874462,212.7244873046875,-212.7244873046875,45,463,198,B
adjacent,45,44,45,30,1,30,returnedInterior,deltaG,False,False,691200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0,0,R
adjacent,45,44,45,30,1,30,returnedInterior,deltaQ,False,False,691200,-358133.1673894869,439051.2801249726,36151191.408214994,-0.5181324759685864,0.6352015048104349,7.232017070160221,281.7269287109375,-281.7269287109375,45,464,235,B
adjacent,45,44,45,30,1,30,returnedInterior,deltaD,False,False,691200,-358133.1673894869,439051.2801249726,36151191.408214994,-0.5181324759685864,0.6352015048104349,7.232017070160221,281.7269287109375,-281.7269287109375,45,464,235,B
frame,46,,46,30,1,30,returnedInput,C,False,False,691200,-2553033.4813284576,3155259.477490574,1062789122.9904482,-3.6936248283108473,4.56490086442502,39.21224304125509,1689.781494140625,-1689.781494140625,46,447,226,B
frame,46,,46,30,1,30,returnedInput,R,False,False,691200,-2716415.910227175,3303017.5097954823,1241100620.2421546,-3.929999870120334,4.778671165792075,42.374211662374876,1701.52783203125,-1701.52783203125,46,447,226,B
frame,46,,46,30,1,30,returnedInput,G,False,False,691200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,0,0,R
frame,46,,46,30,1,30,returnedInput,Q,False,False,691200,-163382.42889871704,214738.16431286954,9423669.979958726,-0.23637504180948646,0.31067442753598024,3.6923951304957607,153.529296875,-153.529296875,46,453,216,B
frame,46,,46,30,1,30,returnedInput,D,False,False,691200,-163382.42889871704,214738.16431286954,9423669.979958726,-0.23637504180948646,0.31067442753598024,3.6923951304957607,153.529296875,-153.529296875,46,453,216,B
adjacent,46,45,46,30,1,30,returnedInterior,deltaG,False,False,691200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,0,0,R
adjacent,46,45,46,30,1,30,returnedInterior,deltaQ,False,False,691200,66504.40847720928,162895.11754348385,4055518.1515848213,0.0962158687459625,0.23567001959416067,2.4222630816860784,193.5955810546875,193.5955810546875,46,464,235,B
adjacent,46,45,46,30,1,30,returnedInterior,deltaD,False,False,691200,66504.40847720928,162895.11754348385,4055518.1515848213,0.0962158687459625,0.23567001959416067,2.4222630816860784,193.5955810546875,193.5955810546875,46,464,235,B
frame,47,,47,30,1,30,returnedInput,C,False,False,691200,-2518811.8626583614,3124271.4886832037,1054513920.8343744,-3.644114384633046,4.520068704692135,39.05928543873936,1702.1038208007812,-1702.1038208007812,47,447,226,B
frame,47,,47,30,1,30,returnedInput,R,False,False,691200,-2560135.424240258,3154850.8407896427,1056197615.5764172,-3.7038996299772253,4.5643096654942745,39.09045510022534,1686.8741455078125,-1686.8741455078125,47,447,226,B
frame,47,,47,30,1,30,returnedInput,G,False,False,691200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,0,0,R
frame,47,,47,30,1,30,returnedInput,Q,False,False,691200,-41323.56158189662,118425.47063249536,1020288.0700932331,-0.05978524534417914,0.17133314616969814,1.2149531729738168,93.8875732421875,93.8875732421875,47,468,198,B
frame,47,,47,30,1,30,returnedInput,D,False,False,691200,-41323.56158189662,118425.47063249536,1020288.0700932331,-0.05978524534417914,0.17133314616969814,1.2149531729738168,93.8875732421875,93.8875732421875,47,468,198,B
adjacent,47,46,47,30,1,30,returnedInterior,deltaG,False,False,691200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,0,0,R
adjacent,47,46,47,30,1,30,returnedInterior,deltaQ,False,False,691200,122058.86731682043,229974.7240370831,10137215.496236106,0.17658979646530734,0.3327180613962429,3.8296358028259077,177.4866943359375,177.4866943359375,47,471,201,B
adjacent,47,46,47,30,1,30,returnedInterior,deltaD,False,False,691200,122058.86731682043,229974.7240370831,10137215.496236106,0.17658979646530734,0.3327180613962429,3.8296358028259077,177.4866943359375,177.4866943359375,47,471,201,B
