workload,completedWallSeconds,arm,armIndex,confidence,endUptimeNanoseconds,erosionCompletedWallSeconds,expectedByteEqual,expectedSHA256,historicalProductionExact,inputSHA256,maskIndex,maskName,maskProvenance,measured,mlxBytes,motionCompletedWallSeconds,orderIndex,outputBytes,outputNonfiniteScalars,outputSHA256,pairIndex,pass,phase,previousSourceFrameIndex,reliableFractionBits,reset,scalarValuesFinite,sourceFrameIndex,sourcePairIndex,startUptimeNanoseconds,vectors,warpedLumaErrorBits
isolated,0.0018015,candidate,0,,1055744756932666,0.0018015,true,def4be0fb3fad44d0bba17f4ec87b34a29779692689a1e34b7c1d14c9890783d,,3cd48e5b732947674c4a6e32824115b3e41ae92049a89938af339726f6f4ede5,8,natural-1505,natural,false,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,5,8294400,0,def4be0fb3fad44d0bba17f4ec87b34a29779692689a1e34b7c1d14c9890783d,47,3,warmup,,,,,1505,,1055744755131166,,
isolated,0.005966042,baseline,1,,1055744789706708,0.005966042,true,def4be0fb3fad44d0bba17f4ec87b34a29779692689a1e34b7c1d14c9890783d,,3cd48e5b732947674c4a6e32824115b3e41ae92049a89938af339726f6f4ede5,8,natural-1505,natural,false,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,5,8294400,0,def4be0fb3fad44d0bba17f4ec87b34a29779692689a1e34b7c1d14c9890783d,47,3,warmup,,,,,1505,,1055744783740666,,
isolated,0.003373292,baseline,0,,1055744848161833,0.003373292,true,19e13139913e3ab371c6400a1c7c2c109d1d6fdfbe6cb24aaa64906f6d77c38d,,bc1efaeb0a94427015bf1b360a9ed5013c1959c7be0f97eacee15e97fa4d5345,7,natural-1504,natural,false,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,6,8294400,0,19e13139913e3ab371c6400a1c7c2c109d1d6fdfbe6cb24aaa64906f6d77c38d,48,3,warmup,,,,,1504,,1055744844788541,,
isolated,0.001845542,candidate,1,,1055744870216125,0.001845542,true,19e13139913e3ab371c6400a1c7c2c109d1d6fdfbe6cb24aaa64906f6d77c38d,,bc1efaeb0a94427015bf1b360a9ed5013c1959c7be0f97eacee15e97fa4d5345,7,natural-1504,natural,false,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,6,8294400,0,19e13139913e3ab371c6400a1c7c2c109d1d6fdfbe6cb24aaa64906f6d77c38d,48,3,warmup,,,,,1504,,1055744868370583,,
isolated,0.002674458,candidate,0,,1055744919975541,0.002674458,true,258955f94ba510e2de8a6b14dfe07f10e1b6ab8e7d73c54fe6bc36c37eaa3d6d,,cb432adf0baf47a4e0ed095cc7d823427738c5aa006135d016d6ae9ddee87899,6,natural-1503,natural,false,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,7,8294400,0,258955f94ba510e2de8a6b14dfe07f10e1b6ab8e7d73c54fe6bc36c37eaa3d6d,49,3,warmup,,,,,1503,,1055744917301083,,
isolated,0.003558125,baseline,1,,1055744940241291,0.003558125,true,258955f94ba510e2de8a6b14dfe07f10e1b6ab8e7d73c54fe6bc36c37eaa3d6d,,cb432adf0baf47a4e0ed095cc7d823427738c5aa006135d016d6ae9ddee87899,6,natural-1503,natural,false,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,7,8294400,0,258955f94ba510e2de8a6b14dfe07f10e1b6ab8e7d73c54fe6bc36c37eaa3d6d,49,3,warmup,,,,,1503,,1055744936683166,,
isolated,0.006288458,baseline,0,,1055744981631416,0.006288458,true,a1dc46082a3247c370a0bea80eac8a6a710ea1d6c4447263d927751d18344a45,,80fb7b59839bc3ef553ea700cca4948213992df8929b065322b349df5c2b9974,5,natural-1502,natural,false,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,8,8294400,0,a1dc46082a3247c370a0bea80eac8a6a710ea1d6c4447263d927751d18344a45,50,3,warmup,,,,,1502,,1055744975342958,,
isolated,0.003056208,candidate,1,,1055745004280041,0.003056208,true,a1dc46082a3247c370a0bea80eac8a6a710ea1d6c4447263d927751d18344a45,,80fb7b59839bc3ef553ea700cca4948213992df8929b065322b349df5c2b9974,5,natural-1502,natural,false,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,8,8294400,0,a1dc46082a3247c370a0bea80eac8a6a710ea1d6c4447263d927751d18344a45,50,3,warmup,,,,,1502,,1055745001223833,,
isolated,0.003013291,candidate,0,,1055745058875791,0.003013291,true,7e53933ec6ffad34b19572512b6e4dd79cdf79d53cce1b9679f28641c8345004,,10a50f2709cccd846b33cda5498a15b41ad61332e2284bd7c8a188f4134d4c12,4,natural-1501,natural,false,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,9,8294400,0,7e53933ec6ffad34b19572512b6e4dd79cdf79d53cce1b9679f28641c8345004,51,3,warmup,,,,,1501,,1055745055862500,,
isolated,0.003606042,baseline,1,,1055745078569875,0.003606042,true,7e53933ec6ffad34b19572512b6e4dd79cdf79d53cce1b9679f28641c8345004,,10a50f2709cccd846b33cda5498a15b41ad61332e2284bd7c8a188f4134d4c12,4,natural-1501,natural,false,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,9,8294400,0,7e53933ec6ffad34b19572512b6e4dd79cdf79d53cce1b9679f28641c8345004,51,3,warmup,,,,,1501,,1055745074963833,,
isolated,0.004151625,baseline,0,,1055745136088375,0.004151625,true,ff2eeb16566030b9dd06a8c01bbf967fa94070c40acdbbea6a0d2dc48c7167eb,,a1831330a8b322484403fd9244f7cff12dcec82bc068b0215790e84a55edb66c,3,natural-1500,natural,false,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,10,8294400,0,ff2eeb16566030b9dd06a8c01bbf967fa94070c40acdbbea6a0d2dc48c7167eb,52,3,warmup,,,,,1500,,1055745131936750,,
isolated,0.002300958,candidate,1,,1055745160564583,0.002300958,true,ff2eeb16566030b9dd06a8c01bbf967fa94070c40acdbbea6a0d2dc48c7167eb,,a1831330a8b322484403fd9244f7cff12dcec82bc068b0215790e84a55edb66c,3,natural-1500,natural,false,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,10,8294400,0,ff2eeb16566030b9dd06a8c01bbf967fa94070c40acdbbea6a0d2dc48c7167eb,52,3,warmup,,,,,1500,,1055745158263625,,
isolated,0.007772583,candidate,0,,1055745271881208,0.007772583,true,e4d7d9ae97135d7dc185243b19490a1f40bcca651cf2b759538db368bedc01b7,,189292e00661ef089f37c248b608e927d6ac2828d78ec57b3b8a070aee243ef1,2,natural-1499,natural,false,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,11,8294400,0,e4d7d9ae97135d7dc185243b19490a1f40bcca651cf2b759538db368bedc01b7,53,3,warmup,,,,,1499,,1055745264108625,,
isolated,0.006593208,baseline,1,,1055745298439958,0.006593208,true,e4d7d9ae97135d7dc185243b19490a1f40bcca651cf2b759538db368bedc01b7,,189292e00661ef089f37c248b608e927d6ac2828d78ec57b3b8a070aee243ef1,2,natural-1499,natural,false,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,11,8294400,0,e4d7d9ae97135d7dc185243b19490a1f40bcca651cf2b759538db368bedc01b7,53,3,warmup,,,,,1499,,1055745291846750,,
isolated,0.001778709,baseline,0,,1055745382917875,0.001778709,true,788ae0147bdf979a6575938ca2d7d4403788588f7be2010f03776c968fd1ab49,,788ae0147bdf979a6575938ca2d7d4403788588f7be2010f03776c968fd1ab49,1,natural-1498,natural,false,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,12,8294400,0,788ae0147bdf979a6575938ca2d7d4403788588f7be2010f03776c968fd1ab49,54,3,warmup,,,,,1498,,1055745381139166,,
isolated,0.001441166,candidate,1,,1055745403077166,0.001441166,true,788ae0147bdf979a6575938ca2d7d4403788588f7be2010f03776c968fd1ab49,,788ae0147bdf979a6575938ca2d7d4403788588f7be2010f03776c968fd1ab49,1,natural-1498,natural,false,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,12,8294400,0,788ae0147bdf979a6575938ca2d7d4403788588f7be2010f03776c968fd1ab49,54,3,warmup,,,,,1498,,1055745401636000,,
isolated,0.001945708,candidate,0,,1055745436018958,0.001945708,true,ff24d7286b3978166808fccb18ded53d06f8a0687fe03a9af73eba1e698dc25c,,7389257eb62b35d1311f9027f2cc088363fdef9f52406398a05024e96ca7634f,0,natural-1497,natural,false,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,13,8294400,0,ff24d7286b3978166808fccb18ded53d06f8a0687fe03a9af73eba1e698dc25c,55,3,warmup,,,,,1497,,1055745434073250,,
isolated,0.004736041,baseline,1,,1055745475267416,0.004736041,true,ff24d7286b3978166808fccb18ded53d06f8a0687fe03a9af73eba1e698dc25c,,7389257eb62b35d1311f9027f2cc088363fdef9f52406398a05024e96ca7634f,0,natural-1497,natural,false,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,13,8294400,0,ff24d7286b3978166808fccb18ded53d06f8a0687fe03a9af73eba1e698dc25c,55,3,warmup,,,,,1497,,1055745470531375,,
isolated,0.003255959,baseline,0,,1055745542282375,0.003255959,true,ff24d7286b3978166808fccb18ded53d06f8a0687fe03a9af73eba1e698dc25c,,7389257eb62b35d1311f9027f2cc088363fdef9f52406398a05024e96ca7634f,0,natural-1497,natural,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,0,8294400,0,ff24d7286b3978166808fccb18ded53d06f8a0687fe03a9af73eba1e698dc25c,56,4,measured,,,,,1497,,1055745539026416,,
isolated,0.010069166,candidate,1,,1055745577923666,0.010069166,true,ff24d7286b3978166808fccb18ded53d06f8a0687fe03a9af73eba1e698dc25c,,7389257eb62b35d1311f9027f2cc088363fdef9f52406398a05024e96ca7634f,0,natural-1497,natural,true,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,0,8294400,0,ff24d7286b3978166808fccb18ded53d06f8a0687fe03a9af73eba1e698dc25c,56,4,measured,,,,,1497,,1055745567854500,,
