sourceFrameIndex,ptsValue,ptsTimescale,durationValue,durationTimescale,phase,generation,historyReset,usedModel,publicMotionRequested,region,residual,regionPixels,temporalSupportPixels,temporalUnavailableReason,signedMeanNits,meanAbsoluteNits,rmsNits,maximumAbsoluteNits,temporalSignedMeanNits,temporalMeanAbsoluteNits,temporalRmsNits,temporalMaximumAbsoluteNits
31,31,30,1,30,panAndOcclusion,1,False,True,automatic,background,enhancedMinusOriginal,484992,473400,,-3.9746177395050877,4.733937844552984,39.74370876435122,1962.1537475585938,0.6250561374613779,0.9601829424188398,7.873283318359791,386.5994873046875
31,31,30,1,30,panAndOcclusion,1,False,True,automatic,background,identityMinusOriginal,484992,473400,,-1.499358064173771e-10,5.175226899012209e-08,2.0706752689353335e-07,1.9073486328125e-06,0.0,0.0,0.0,0.0
31,31,30,1,30,panAndOcclusion,1,False,True,automatic,foreground,enhancedMinusOriginal,33408,33408,,-0.12519110792041738,2.5329768357805595,5.414630675065435,178.05447387695312,-0.8870977263821535,1.040709099514674,1.7936772363530962,46.840606689453125
31,31,30,1,30,panAndOcclusion,1,False,True,automatic,foreground,identityMinusOriginal,33408,33408,,-3.335157725698342e-09,1.1576946211043902e-07,4.040703272228902e-07,1.9073486328125e-06,0.0,0.0,0.0,0.0
31,31,30,1,30,panAndOcclusion,1,False,True,automatic,newlyRevealedBackground,enhancedMinusOriginal,10440,0,no visible same-material predecessor,0.38585945303108193,0.38585945303108193,0.39975724488840214,1.001244306564331,,,,
31,31,30,1,30,panAndOcclusion,1,False,True,automatic,newlyRevealedBackground,identityMinusOriginal,10440,0,no visible same-material predecessor,-3.121060582108577e-10,3.0517882618715327e-08,8.529964953704311e-08,2.384185791015625e-07,,,,
31,31,30,1,30,panAndOcclusion,1,False,True,automatic,newViewportBackground,enhancedMinusOriginal,1152,0,no visible same-material predecessor,0.30250279791653156,0.8234524982808916,1.4376106762013825,11.98000431060791,,,,
31,31,30,1,30,panAndOcclusion,1,False,True,automatic,newViewportBackground,identityMinusOriginal,1152,0,no visible same-material predecessor,7.588554311681677e-09,1.2569405414440014e-07,4.4267197311719245e-07,1.9073486328125e-06,,,,
32,32,30,1,30,panAndOcclusion,1,False,True,automatic,background,enhancedMinusOriginal,493344,481752,,-3.756297269398121,4.517691932941701,38.57062211941343,1913.021240234375,0.10258471086414393,0.5219594273394821,3.6120201980805664,332.1697998046875
32,32,30,1,30,panAndOcclusion,1,False,True,automatic,background,identityMinusOriginal,493344,481752,,-1.5323700661226334e-10,5.1519489799179166e-08,2.056876959372549e-07,1.9073486328125e-06,0.0,0.0,0.0,0.0
32,32,30,1,30,panAndOcclusion,1,False,True,automatic,foreground,enhancedMinusOriginal,25056,25056,,-0.4612241471340906,2.1683474507098786,3.9838237297807266,54.165794372558594,-0.47095030623104733,0.6932603729838841,1.2635778542234324,10.633342742919922
32,32,30,1,30,panAndOcclusion,1,False,True,automatic,foreground,identityMinusOriginal,25056,25056,,-1.046697146438852e-09,1.11235360380638e-07,3.947561237872996e-07,1.9073486328125e-06,0.0,0.0,0.0,0.0
32,32,30,1,30,panAndOcclusion,1,False,True,automatic,newlyRevealedBackground,enhancedMinusOriginal,10440,0,no visible same-material predecessor,0.3327542443385069,0.333443014603465,0.3501475754514145,1.0348999500274658,,,,
32,32,30,1,30,panAndOcclusion,1,False,True,automatic,newlyRevealedBackground,identityMinusOriginal,10440,0,no visible same-material predecessor,-3.197184010940493e-10,2.9185722614156788e-08,8.341713562404071e-08,2.384185791015625e-07,,,,
32,32,30,1,30,panAndOcclusion,1,False,True,automatic,newViewportBackground,enhancedMinusOriginal,1152,0,no visible same-material predecessor,0.28631563798558934,0.43802354308880037,0.7813092692984753,4.338347434997559,,,,
32,32,30,1,30,panAndOcclusion,1,False,True,automatic,newViewportBackground,identityMinusOriginal,1152,0,no visible same-material predecessor,0.0,2.3041610364560727e-08,7.411847275362873e-08,2.384185791015625e-07,,,,
33,33,30,1,30,panAndOcclusion,1,False,True,automatic,background,enhancedMinusOriginal,501696,490104,,-3.566423980584737,4.404730608734782,38.51037541015479,1979.9859619140625,0.07323389583135145,0.40428454197078245,3.393177342009023,420.5108642578125
33,33,30,1,30,panAndOcclusion,1,False,True,automatic,background,identityMinusOriginal,501696,490104,,-1.5737874352689167e-10,5.127069974638052e-08,2.0433090266454342e-07,1.9073486328125e-06,0.0,0.0,0.0,0.0
33,33,30,1,30,panAndOcclusion,1,False,True,automatic,foreground,enhancedMinusOriginal,16704,16704,,-0.7291176504911058,2.1967989579747083,4.255270907037234,56.4844913482666,-0.2689161770721353,0.5935395371268763,1.1533489395713583,10.98714828491211
33,33,30,1,30,panAndOcclusion,1,False,True,automatic,foreground,identityMinusOriginal,16704,16704,,-3.7110171555559296e-09,1.0687729408001078e-07,3.883206901091747e-07,1.9073486328125e-06,0.0,0.0,0.0,0.0
33,33,30,1,30,panAndOcclusion,1,False,True,automatic,newlyRevealedBackground,enhancedMinusOriginal,10440,0,no visible same-material predecessor,0.38421515077162216,0.3850301722152632,0.4043649485422551,1.1619670391082764,,,,
33,33,30,1,30,panAndOcclusion,1,False,True,automatic,newlyRevealedBackground,identityMinusOriginal,10440,0,no visible same-material predecessor,-3.8061714415958256e-10,2.799819712437889e-08,8.170245024355064e-08,2.384185791015625e-07,,,,
33,33,30,1,30,panAndOcclusion,1,False,True,automatic,newViewportBackground,enhancedMinusOriginal,1152,0,no visible same-material predecessor,0.3194477447067146,0.3205834677511895,0.3508849558830121,1.0852470397949219,,,,
33,33,30,1,30,panAndOcclusion,1,False,True,automatic,newViewportBackground,identityMinusOriginal,1152,0,no visible same-material predecessor,1.3797371475784866e-10,2.373147893834997e-08,7.521984770298366e-08,2.384185791015625e-07,,,,
34,34,30,1,30,panAndOcclusion,1,False,True,automatic,background,enhancedMinusOriginal,510048,498456,,-3.4589984090943746,4.142750809956312,35.822779164960465,1922.8303833007812,-0.0007021732269075634,0.6048092244751266,4.623587926970875,477.85498046875
34,34,30,1,30,panAndOcclusion,1,False,True,automatic,background,identityMinusOriginal,510048,498456,,-9.422880180667304e-11,5.217389157000032e-08,2.085705368508781e-07,1.9073486328125e-06,0.0,0.0,0.0,0.0
34,34,30,1,30,panAndOcclusion,1,False,True,automatic,foreground,enhancedMinusOriginal,8352,8352,,-1.1664926022205544,2.256216415609703,4.965689598368196,56.539384841918945,-0.3515232764850555,0.9585553711639434,1.7474737155491993,10.508872985839844
34,34,30,1,30,panAndOcclusion,1,False,True,automatic,foreground,identityMinusOriginal,8352,8352,,2.9117211528208066e-09,8.737066544183217e-08,3.4721221891318463e-07,1.9073486328125e-06,0.0,0.0,0.0,0.0
34,34,30,1,30,panAndOcclusion,1,False,True,automatic,newlyRevealedBackground,enhancedMinusOriginal,10440,0,no visible same-material predecessor,0.2470467579547473,0.796365563523876,1.5622294960158412,16.176371574401855,,,,
34,34,30,1,30,panAndOcclusion,1,False,True,automatic,newlyRevealedBackground,identityMinusOriginal,10440,0,no visible same-material predecessor,2.9003026384960187e-09,8.37890581152905e-08,3.4419349557000075e-07,1.9073486328125e-06,,,,
34,34,30,1,30,panAndOcclusion,1,False,True,automatic,newViewportBackground,enhancedMinusOriginal,1152,0,no visible same-material predecessor,0.2747021848680796,0.2776359235522924,0.2916085518563904,0.8265523910522461,,,,
34,34,30,1,30,panAndOcclusion,1,False,True,automatic,newViewportBackground,identityMinusOriginal,1152,0,no visible same-material predecessor,3.4493428689462165e-10,2.4628308084275986e-08,7.662797282408432e-08,2.384185791015625e-07,,,,
35,35,30,1,30,panAndOcclusion,1,False,True,automatic,background,enhancedMinusOriginal,518400,506808,,-4.639050791553824,5.376860218362792,48.44757556518714,1957.4171142578125,-1.3165680564198998,1.491541780618778,14.63346264999968,613.117919921875
35,35,30,1,30,panAndOcclusion,1,False,True,automatic,background,identityMinusOriginal,518400,506808,,-1.0256046130333418e-10,5.226474975852809e-08,2.0903159310848326e-07,1.9073486328125e-06,0.0,0.0,0.0,0.0
35,35,30,1,30,panAndOcclusion,1,False,True,automatic,foreground,enhancedMinusOriginal,0,0,empty region,,,,,,,,
35,35,30,1,30,panAndOcclusion,1,False,True,automatic,foreground,identityMinusOriginal,0,0,empty region,,,,,,,,
35,35,30,1,30,panAndOcclusion,1,False,True,automatic,newlyRevealedBackground,enhancedMinusOriginal,8352,0,no visible same-material predecessor,0.37297760772294014,0.5881826026534059,1.189781089482979,15.353752136230469,,,,
35,35,30,1,30,panAndOcclusion,1,False,True,automatic,newlyRevealedBackground,identityMinusOriginal,8352,0,no visible same-material predecessor,-5.614102876353843e-10,4.968005274142951e-08,2.309804296171534e-07,1.9073486328125e-06,,,,
35,35,30,1,30,panAndOcclusion,1,False,True,automatic,newViewportBackground,enhancedMinusOriginal,3240,0,no visible same-material predecessor,0.2926232588143996,0.2926232588143996,0.2992664683555836,0.4440736770629883,,,,
35,35,30,1,30,panAndOcclusion,1,False,True,automatic,newViewportBackground,identityMinusOriginal,3240,0,no visible same-material predecessor,-1.9622928321116255e-10,2.531357753423997e-08,7.768672465544372e-08,2.384185791015625e-07,,,,
36,36,30,1,30,revealedSettle,1,False,True,automatic,background,enhancedMinusOriginal,518400,518400,,-4.606025087055213,5.305177669621171,47.31062944899476,1955.0153198242188,0.03302570449861153,0.3235090190047019,2.52300744307253,145.040771484375
36,36,30,1,30,revealedSettle,1,False,True,automatic,background,identityMinusOriginal,518400,518400,,-1.0256046130333418e-10,5.226474975852809e-08,2.0903159310848326e-07,1.9073486328125e-06,0.0,0.0,0.0,0.0
36,36,30,1,30,revealedSettle,1,False,True,automatic,foreground,enhancedMinusOriginal,0,0,empty region,,,,,,,,
36,36,30,1,30,revealedSettle,1,False,True,automatic,foreground,identityMinusOriginal,0,0,empty region,,,,,,,,
36,36,30,1,30,revealedSettle,1,False,True,automatic,newlyRevealedBackground,enhancedMinusOriginal,0,0,empty region,,,,,,,,
36,36,30,1,30,revealedSettle,1,False,True,automatic,newlyRevealedBackground,identityMinusOriginal,0,0,empty region,,,,,,,,
36,36,30,1,30,revealedSettle,1,False,True,automatic,newViewportBackground,enhancedMinusOriginal,0,0,empty region,,,,,,,,
36,36,30,1,30,revealedSettle,1,False,True,automatic,newViewportBackground,identityMinusOriginal,0,0,empty region,,,,,,,,
37,37,30,1,30,revealedSettle,1,False,True,automatic,background,enhancedMinusOriginal,518400,518400,,-4.385546227918756,5.109967247594387,47.03655499413186,1944.6316528320312,0.2204788591364575,0.35365275163899634,2.4197487007037086,149.0379638671875
37,37,30,1,30,revealedSettle,1,False,True,automatic,background,identityMinusOriginal,518400,518400,,-1.0256046130333418e-10,5.226474975852809e-08,2.0903159310848326e-07,1.9073486328125e-06,0.0,0.0,0.0,0.0
37,37,30,1,30,revealedSettle,1,False,True,automatic,foreground,enhancedMinusOriginal,0,0,empty region,,,,,,,,
37,37,30,1,30,revealedSettle,1,False,True,automatic,foreground,identityMinusOriginal,0,0,empty region,,,,,,,,
37,37,30,1,30,revealedSettle,1,False,True,automatic,newlyRevealedBackground,enhancedMinusOriginal,0,0,empty region,,,,,,,,
37,37,30,1,30,revealedSettle,1,False,True,automatic,newlyRevealedBackground,identityMinusOriginal,0,0,empty region,,,,,,,,
37,37,30,1,30,revealedSettle,1,False,True,automatic,newViewportBackground,enhancedMinusOriginal,0,0,empty region,,,,,,,,
37,37,30,1,30,revealedSettle,1,False,True,automatic,newViewportBackground,identityMinusOriginal,0,0,empty region,,,,,,,,
38,38,30,1,30,revealedSettle,1,False,True,automatic,background,enhancedMinusOriginal,518400,518400,,-4.256802297035635,4.986087534593606,45.980949092226865,1947.6464233398438,0.12874393088312042,0.24626317317635296,2.304050477314219,192.874755859375
38,38,30,1,30,revealedSettle,1,False,True,automatic,background,identityMinusOriginal,518400,518400,,-1.0256046130333418e-10,5.226474975852809e-08,2.0903159310848326e-07,1.9073486328125e-06,0.0,0.0,0.0,0.0
38,38,30,1,30,revealedSettle,1,False,True,automatic,foreground,enhancedMinusOriginal,0,0,empty region,,,,,,,,
38,38,30,1,30,revealedSettle,1,False,True,automatic,foreground,identityMinusOriginal,0,0,empty region,,,,,,,,
38,38,30,1,30,revealedSettle,1,False,True,automatic,newlyRevealedBackground,enhancedMinusOriginal,0,0,empty region,,,,,,,,
38,38,30,1,30,revealedSettle,1,False,True,automatic,newlyRevealedBackground,identityMinusOriginal,0,0,empty region,,,,,,,,
38,38,30,1,30,revealedSettle,1,False,True,automatic,newViewportBackground,enhancedMinusOriginal,0,0,empty region,,,,,,,,
38,38,30,1,30,revealedSettle,1,False,True,automatic,newViewportBackground,identityMinusOriginal,0,0,empty region,,,,,,,,
39,39,30,1,30,revealedSettle,1,False,True,automatic,background,enhancedMinusOriginal,518400,518400,,-4.305389233312979,5.019334416604504,46.49040449003082,1949.28564453125,-0.04858693627734414,0.20113461218223533,1.7217827336925957,136.00341796875
39,39,30,1,30,revealedSettle,1,False,True,automatic,background,identityMinusOriginal,518400,518400,,-1.0256046130333418e-10,5.226474975852809e-08,2.0903159310848326e-07,1.9073486328125e-06,0.0,0.0,0.0,0.0
39,39,30,1,30,revealedSettle,1,False,True,automatic,foreground,enhancedMinusOriginal,0,0,empty region,,,,,,,,
39,39,30,1,30,revealedSettle,1,False,True,automatic,foreground,identityMinusOriginal,0,0,empty region,,,,,,,,
39,39,30,1,30,revealedSettle,1,False,True,automatic,newlyRevealedBackground,enhancedMinusOriginal,0,0,empty region,,,,,,,,
39,39,30,1,30,revealedSettle,1,False,True,automatic,newlyRevealedBackground,identityMinusOriginal,0,0,empty region,,,,,,,,
39,39,30,1,30,revealedSettle,1,False,True,automatic,newViewportBackground,enhancedMinusOriginal,0,0,empty region,,,,,,,,
39,39,30,1,30,revealedSettle,1,False,True,automatic,newViewportBackground,identityMinusOriginal,0,0,empty region,,,,,,,,
40,40,30,1,30,revealedSettle,1,False,True,automatic,background,enhancedMinusOriginal,518400,518400,,-4.149075266607413,4.846242902946847,43.19325167167549,1941.3939208984375,0.1563139667055657,0.4127867031286554,4.332194454403877,172.1636962890625
40,40,30,1,30,revealedSettle,1,False,True,automatic,background,identityMinusOriginal,518400,518400,,-1.0256046130333418e-10,5.226474975852809e-08,2.0903159310848326e-07,1.9073486328125e-06,0.0,0.0,0.0,0.0
40,40,30,1,30,revealedSettle,1,False,True,automatic,foreground,enhancedMinusOriginal,0,0,empty region,,,,,,,,
40,40,30,1,30,revealedSettle,1,False,True,automatic,foreground,identityMinusOriginal,0,0,empty region,,,,,,,,
40,40,30,1,30,revealedSettle,1,False,True,automatic,newlyRevealedBackground,enhancedMinusOriginal,0,0,empty region,,,,,,,,
40,40,30,1,30,revealedSettle,1,False,True,automatic,newlyRevealedBackground,identityMinusOriginal,0,0,empty region,,,,,,,,
40,40,30,1,30,revealedSettle,1,False,True,automatic,newViewportBackground,enhancedMinusOriginal,0,0,empty region,,,,,,,,
40,40,30,1,30,revealedSettle,1,False,True,automatic,newViewportBackground,identityMinusOriginal,0,0,empty region,,,,,,,,
41,41,30,1,30,revealedSettle,1,False,True,automatic,background,enhancedMinusOriginal,518400,518400,,-4.459382004395999,5.200143911212757,47.82594382543736,1954.048828125,-0.3103067377885854,0.44491314831410184,5.4207842323424105,213.0018310546875
41,41,30,1,30,revealedSettle,1,False,True,automatic,background,identityMinusOriginal,518400,518400,,-1.0256046130333418e-10,5.226474975852809e-08,2.0903159310848326e-07,1.9073486328125e-06,0.0,0.0,0.0,0.0
41,41,30,1,30,revealedSettle,1,False,True,automatic,foreground,enhancedMinusOriginal,0,0,empty region,,,,,,,,
41,41,30,1,30,revealedSettle,1,False,True,automatic,foreground,identityMinusOriginal,0,0,empty region,,,,,,,,
41,41,30,1,30,revealedSettle,1,False,True,automatic,newlyRevealedBackground,enhancedMinusOriginal,0,0,empty region,,,,,,,,
41,41,30,1,30,revealedSettle,1,False,True,automatic,newlyRevealedBackground,identityMinusOriginal,0,0,empty region,,,,,,,,
41,41,30,1,30,revealedSettle,1,False,True,automatic,newViewportBackground,enhancedMinusOriginal,0,0,empty region,,,,,,,,
41,41,30,1,30,revealedSettle,1,False,True,automatic,newViewportBackground,identityMinusOriginal,0,0,empty region,,,,,,,,
42,42,30,1,30,revealedSettle,1,False,True,automatic,background,enhancedMinusOriginal,518400,518400,,-4.464261688297732,5.165419440116736,46.903483290314064,1956.9768676757812,-0.004879683901733334,0.24691472063426367,2.349165568887836,136.3416748046875
42,42,30,1,30,revealedSettle,1,False,True,automatic,background,identityMinusOriginal,518400,518400,,-1.0256046130333418e-10,5.226474975852809e-08,2.0903159310848326e-07,1.9073486328125e-06,0.0,0.0,0.0,0.0
42,42,30,1,30,revealedSettle,1,False,True,automatic,foreground,enhancedMinusOriginal,0,0,empty region,,,,,,,,
42,42,30,1,30,revealedSettle,1,False,True,automatic,foreground,identityMinusOriginal,0,0,empty region,,,,,,,,
42,42,30,1,30,revealedSettle,1,False,True,automatic,newlyRevealedBackground,enhancedMinusOriginal,0,0,empty region,,,,,,,,
42,42,30,1,30,revealedSettle,1,False,True,automatic,newlyRevealedBackground,identityMinusOriginal,0,0,empty region,,,,,,,,
42,42,30,1,30,revealedSettle,1,False,True,automatic,newViewportBackground,enhancedMinusOriginal,0,0,empty region,,,,,,,,
42,42,30,1,30,revealedSettle,1,False,True,automatic,newViewportBackground,identityMinusOriginal,0,0,empty region,,,,,,,,
43,43,30,1,30,revealedSettle,1,False,True,automatic,background,enhancedMinusOriginal,518400,518400,,-4.30879510720295,5.023707259676109,45.49925066074427,1959.5198974609375,0.15546658109478295,0.30272742748406856,2.7297049040906334,160.925048828125
43,43,30,1,30,revealedSettle,1,False,True,automatic,background,identityMinusOriginal,518400,518400,,-1.0256046130333418e-10,5.226474975852809e-08,2.0903159310848326e-07,1.9073486328125e-06,0.0,0.0,0.0,0.0
43,43,30,1,30,revealedSettle,1,False,True,automatic,foreground,enhancedMinusOriginal,0,0,empty region,,,,,,,,
43,43,30,1,30,revealedSettle,1,False,True,automatic,foreground,identityMinusOriginal,0,0,empty region,,,,,,,,
43,43,30,1,30,revealedSettle,1,False,True,automatic,newlyRevealedBackground,enhancedMinusOriginal,0,0,empty region,,,,,,,,
43,43,30,1,30,revealedSettle,1,False,True,automatic,newlyRevealedBackground,identityMinusOriginal,0,0,empty region,,,,,,,,
43,43,30,1,30,revealedSettle,1,False,True,automatic,newViewportBackground,enhancedMinusOriginal,0,0,empty region,,,,,,,,
43,43,30,1,30,revealedSettle,1,False,True,automatic,newViewportBackground,identityMinusOriginal,0,0,empty region,,,,,,,,
44,44,30,1,30,revealedSettle,1,False,True,automatic,background,enhancedMinusOriginal,518400,518400,,-4.353350677310326,5.05913625628591,44.56218728833731,1941.058349609375,-0.044555570107376645,0.33166057930866555,3.0595175643652035,134.655029296875
44,44,30,1,30,revealedSettle,1,False,True,automatic,background,identityMinusOriginal,518400,518400,,-1.0256046130333418e-10,5.226474975852809e-08,2.0903159310848326e-07,1.9073486328125e-06,0.0,0.0,0.0,0.0
44,44,30,1,30,revealedSettle,1,False,True,automatic,foreground,enhancedMinusOriginal,0,0,empty region,,,,,,,,
44,44,30,1,30,revealedSettle,1,False,True,automatic,foreground,identityMinusOriginal,0,0,empty region,,,,,,,,
44,44,30,1,30,revealedSettle,1,False,True,automatic,newlyRevealedBackground,enhancedMinusOriginal,0,0,empty region,,,,,,,,
44,44,30,1,30,revealedSettle,1,False,True,automatic,newlyRevealedBackground,identityMinusOriginal,0,0,empty region,,,,,,,,
44,44,30,1,30,revealedSettle,1,False,True,automatic,newViewportBackground,enhancedMinusOriginal,0,0,empty region,,,,,,,,
44,44,30,1,30,revealedSettle,1,False,True,automatic,newViewportBackground,identityMinusOriginal,0,0,empty region,,,,,,,,
45,45,30,1,30,revealedSettle,1,False,True,automatic,background,enhancedMinusOriginal,518400,518400,,-4.150740479511703,4.819828910202585,42.09958044973424,1924.1632080078125,0.20261019779862324,0.33457558546193855,3.3606294738730575,170.497314453125
45,45,30,1,30,revealedSettle,1,False,True,automatic,background,identityMinusOriginal,518400,518400,,-1.0256046130333418e-10,5.226474975852809e-08,2.0903159310848326e-07,1.9073486328125e-06,0.0,0.0,0.0,0.0
45,45,30,1,30,revealedSettle,1,False,True,automatic,foreground,enhancedMinusOriginal,0,0,empty region,,,,,,,,
45,45,30,1,30,revealedSettle,1,False,True,automatic,foreground,identityMinusOriginal,0,0,empty region,,,,,,,,
45,45,30,1,30,revealedSettle,1,False,True,automatic,newlyRevealedBackground,enhancedMinusOriginal,0,0,empty region,,,,,,,,
45,45,30,1,30,revealedSettle,1,False,True,automatic,newlyRevealedBackground,identityMinusOriginal,0,0,empty region,,,,,,,,
45,45,30,1,30,revealedSettle,1,False,True,automatic,newViewportBackground,enhancedMinusOriginal,0,0,empty region,,,,,,,,
45,45,30,1,30,revealedSettle,1,False,True,automatic,newViewportBackground,identityMinusOriginal,0,0,empty region,,,,,,,,
46,46,30,1,30,revealedSettle,1,False,True,automatic,background,enhancedMinusOriginal,518400,518400,,-4.745307257759574,5.4763064146052995,49.5571660695599,1960.7716674804688,-0.5945667782478711,0.6997588416960829,8.381745200364385,275.5301513671875
46,46,30,1,30,revealedSettle,1,False,True,automatic,background,identityMinusOriginal,518400,518400,,-1.0256046130333418e-10,5.226474975852809e-08,2.0903159310848326e-07,1.9073486328125e-06,0.0,0.0,0.0,0.0
46,46,30,1,30,revealedSettle,1,False,True,automatic,foreground,enhancedMinusOriginal,0,0,empty region,,,,,,,,
46,46,30,1,30,revealedSettle,1,False,True,automatic,foreground,identityMinusOriginal,0,0,empty region,,,,,,,,
46,46,30,1,30,revealedSettle,1,False,True,automatic,newlyRevealedBackground,enhancedMinusOriginal,0,0,empty region,,,,,,,,
46,46,30,1,30,revealedSettle,1,False,True,automatic,newlyRevealedBackground,identityMinusOriginal,0,0,empty region,,,,,,,,
46,46,30,1,30,revealedSettle,1,False,True,automatic,newViewportBackground,enhancedMinusOriginal,0,0,empty region,,,,,,,,
46,46,30,1,30,revealedSettle,1,False,True,automatic,newViewportBackground,identityMinusOriginal,0,0,empty region,,,,,,,,
47,47,30,1,30,revealedSettle,1,False,True,automatic,background,enhancedMinusOriginal,518400,518400,,-4.450002047379401,5.146603543036043,44.32350826460476,1934.9495849609375,0.29530521038017227,0.5520379292783139,6.00957075809288,225.3272705078125
47,47,30,1,30,revealedSettle,1,False,True,automatic,background,identityMinusOriginal,518400,518400,,-1.0256046130333418e-10,5.226474975852809e-08,2.0903159310848326e-07,1.9073486328125e-06,0.0,0.0,0.0,0.0
47,47,30,1,30,revealedSettle,1,False,True,automatic,foreground,enhancedMinusOriginal,0,0,empty region,,,,,,,,
47,47,30,1,30,revealedSettle,1,False,True,automatic,foreground,identityMinusOriginal,0,0,empty region,,,,,,,,
47,47,30,1,30,revealedSettle,1,False,True,automatic,newlyRevealedBackground,enhancedMinusOriginal,0,0,empty region,,,,,,,,
47,47,30,1,30,revealedSettle,1,False,True,automatic,newlyRevealedBackground,identityMinusOriginal,0,0,empty region,,,,,,,,
47,47,30,1,30,revealedSettle,1,False,True,automatic,newViewportBackground,enhancedMinusOriginal,0,0,empty region,,,,,,,,
47,47,30,1,30,revealedSettle,1,False,True,automatic,newViewportBackground,identityMinusOriginal,0,0,empty region,,,,,,,,
